Wall time,Step,Value
1700771896.60063,99,0.32695019245147705
1700771937.541882,199,0.33781135082244873
1700771978.8447676,299,0.4035941958427429
1700772020.1145709,399,0.40363237261772156
1700772061.457471,499,0.4280394911766052
1700772102.7125404,599,0.436397910118103
1700772144.0412633,699,0.4357556700706482
1700772185.2515562,799,0.46422135829925537
1700772226.5076008,899,0.4553280770778656
1700772267.8759031,999,0.46398645639419556
1700772308.8870087,1099,0.46748295426368713
1700772350.061446,1199,0.4649502635002136
1700772391.1650286,1299,0.4554334580898285
1700772432.2985563,1399,0.4574536979198456
1700772473.8857112,1499,0.47080743312835693
1700772515.2719457,1599,0.48059386014938354
1700772556.6105266,1699,0.4753502309322357
1700772597.880798,1799,0.4670202434062958
1700772639.713222,1899,0.48322606086730957
1700772681.1944654,1999,0.4827800989151001
1700772722.537615,2099,0.4854961633682251
1700772763.8082576,2199,0.4922929108142853
1700772805.00177,2299,0.478384792804718
1700772846.447285,2399,0.4793781340122223
1700772887.8760023,2499,0.4770544767379761
1700772929.1651766,2599,0.47717195749282837
1700772970.516579,2699,0.4823227822780609
1700773011.8850431,2799,0.4569193422794342
1700773053.3668537,2899,0.4777979552745819
1700773094.8679566,2999,0.4793819785118103
1700773136.187303,3099,0.48243510723114014
1700773177.4370914,3199,0.488736629486084
1700773218.7354028,3299,0.48558270931243896
1700773260.1135175,3399,0.4976891875267029
1700773301.535341,3499,0.4896368682384491
1700773342.7587945,3599,0.47800493240356445
1700773383.9899907,3699,0.48097676038742065
1700773425.2798965,3799,0.4834340214729309
1700773466.859841,3899,0.47755980491638184
1700773508.186027,3999,0.497866153717041
1700773549.5840526,4099,0.47638562321662903
1700773590.9145162,4199,0.483364462852478
1700773632.2278843,4299,0.48516586422920227
1700773673.6687202,4399,0.49008575081825256
1700773714.990835,4499,0.4944725036621094
1700773756.3382556,4599,0.5008119344711304
1700773797.7131298,4699,0.5026158094406128
1700773839.1081984,4799,0.4952157735824585
1700773880.4043844,4899,0.4723609685897827
1700773921.715983,4999,0.4680252969264984
1700773962.907911,5099,0.47926706075668335
1700774004.086771,5199,0.48835378885269165
1700774045.3139198,5299,0.4894057810306549
1700774086.3824632,5399,0.49083417654037476
1700774127.5173495,5499,0.4977691173553467
1700774169.288848,5599,0.5022774934768677
1700774210.6592808,5699,0.49588197469711304
1700774252.094555,5799,0.4932428002357483
1700774293.415737,5899,0.4936886429786682
1700774334.7789538,5999,0.4898812472820282
1700774376.015869,6099,0.49476325511932373
1700774417.2942045,6199,0.47665488719940186
1700774458.7476616,6299,0.48725625872612
1700774500.159811,6399,0.5046321749687195
1700774541.6938975,6499,0.49999111890792847
1700774583.1693494,6599,0.4973068833351135
1700774624.5485668,6699,0.49667906761169434
1700774666.2080472,6799,0.49660882353782654
1700774707.5146375,6899,0.5024534463882446
1700774748.7900677,6999,0.5030454397201538
1700774790.0561051,7099,0.49846553802490234
1700774831.5478582,7199,0.4995034337043762
1700774873.0081716,7299,0.5036624670028687
1700774914.3033504,7399,0.4919317066669464
1700774955.5442958,7499,0.4649322032928467
1700774996.9622324,7599,0.490229994058609
1700775038.297604,7699,0.49960851669311523
1700775079.7959661,7799,0.4890885353088379
1700775121.2160223,7899,0.48950377106666565
1700775162.5684564,7999,0.4906819462776184
1700775203.7684894,8099,0.49445265531539917
1700775245.2231536,8199,0.49632516503334045
1700775286.7280784,8299,0.4975653886795044
1700775328.0644753,8399,0.49490731954574585
1700775369.4527018,8499,0.4968242049217224
1700775410.811514,8599,0.4987361431121826
1700775452.0378604,8699,0.4947777986526489
1700775493.6169524,8799,0.5046234726905823
1700775534.883452,8899,0.46082624793052673
1700775576.1911252,8999,0.46987342834472656
1700775617.5017016,9099,0.49490851163864136
1700775658.8540668,9199,0.5031426548957825
1700775700.462841,9299,0.5079534649848938
1700775741.7972748,9399,0.5042815208435059
1700775783.2768815,9499,0.500069260597229
1700775824.4546554,9599,0.5021499395370483
1700775865.8036168,9699,0.5036193132400513
1700775907.1838062,9799,0.4995473325252533
1700775948.4305584,9899,0.5038654804229736
1700775989.7709696,9999,0.4770481586456299
1700776031.1708233,10099,0.49806973338127136
1700776072.6548314,10199,0.4998643398284912
1700776114.1350362,10299,0.49790486693382263
1700776155.4698966,10399,0.5041488409042358
1700776196.7620127,10499,0.4996504485607147
1700776238.2034192,10599,0.4985438287258148
1700776279.503792,10699,0.5008114576339722
1700776321.126062,10799,0.5049986839294434
1700776362.5718534,10899,0.504319429397583
1700776403.8614032,10999,0.49962589144706726
1700776445.069589,11099,0.49857962131500244
1700776486.2965033,11199,0.5001159906387329
1700776527.7492619,11299,0.5019485950469971
1700776569.1279538,11399,0.49889272451400757
1700776610.326087,11499,0.4961881637573242
1700776651.717246,11599,0.49546048045158386
1700776693.339834,11699,0.5005695819854736
1700776734.546762,11799,0.4854242503643036
1700776775.7664945,11899,0.49913540482521057
1700776817.144607,11999,0.5035638809204102
1700776858.6845798,12099,0.5022799968719482
1700776900.234631,12199,0.5002634525299072
1700776941.64924,12299,0.5026377439498901
1700776983.167637,12399,0.49761947989463806
1700777024.6943142,12499,0.5011664628982544
1700777065.8634737,12599,0.4975261092185974
1700777107.4084687,12699,0.4932183027267456
1700777148.803415,12799,0.4804176092147827
1700777190.077371,12899,0.4773966670036316
1700777231.2918112,12999,0.4836953580379486
1700777272.5013587,13099,0.4975936710834503
1700777314.1457179,13199,0.49854016304016113
1700777355.4682963,13299,0.4997919797897339
1700777397.1107044,13399,0.5003052949905396
1700777438.3795853,13499,0.49905234575271606
1700777479.9678195,13599,0.49993205070495605
1700777521.7345815,13699,0.5018648505210876
1700777563.4496393,13799,0.5070754289627075
1700777605.0538929,13899,0.487282931804657
1700777646.3612843,13999,0.4910537302494049
1700777688.0199747,14099,0.4999520778656006
1700777729.6501582,14199,0.5037829875946045
1700777771.0990968,14299,0.4995259642601013
1700777812.3827872,14399,0.5070348978042603
1700777853.6774418,14499,0.5085172057151794
1700777895.0703263,14599,0.5013754963874817
1700777936.611776,14699,0.4958193302154541
1700777977.9840226,14799,0.49898722767829895
1700778019.2872674,14899,0.504916250705719
1700778060.489171,14999,0.491463840007782
1700778101.891266,15099,0.5028386116027832
1700778143.4065254,15199,0.505355715751648
1700778184.7917893,15299,0.5037071108818054
1700778226.144649,15399,0.4988574683666229
1700778267.302578,15499,0.49997544288635254
1700778308.7050226,15599,0.49892058968544006
1700778350.4000356,15699,0.49776434898376465
1700778391.7535348,15799,0.4980165362358093
1700778432.9209735,15899,0.5000108480453491
1700778474.461939,15999,0.503348708152771
1700778515.8764203,16099,0.501208484172821
1700778557.445472,16199,0.5000048279762268
1700778598.7664094,16299,0.5040874481201172
1700778640.1314766,16399,0.5027627944946289
1700778681.3885682,16499,0.5084643363952637
1700778722.642657,16599,0.5029572248458862
1700778764.1321175,16699,0.48657703399658203
1700778805.4372137,16799,0.48945164680480957
1700778846.692606,16899,0.49520134925842285
1700778888.0510082,16999,0.49219146370887756
1700778929.4449224,17099,0.5012869238853455
1700778970.890224,17199,0.5030542612075806
1700779012.2051938,17299,0.4988294243812561
1700779053.632392,17399,0.5060313940048218
1700779094.8544102,17499,0.50361168384552
1700779136.1293855,17599,0.49556615948677063
1700779177.6796603,17699,0.502206027507782
1700779218.9187505,17799,0.5044656991958618
1700779260.1280017,17899,0.5030332803726196
1700779301.6278088,17999,0.5019679069519043
1700779343.0994341,18099,0.4965829849243164
1700779384.6916356,18199,0.5059188008308411
1700779425.991904,18299,0.5032105445861816
1700779467.4752874,18399,0.5029131174087524
1700779508.7698293,18499,0.4815855622291565
1700779550.198555,18599,0.5003225803375244
1700779591.5215826,18699,0.49947476387023926
1700779632.8848484,18799,0.506384551525116
1700779674.281402,18899,0.5051169991493225
1700779715.7043917,18999,0.5083545446395874
1700779757.3099282,19099,0.5053813457489014
1700779798.7475054,19199,0.5019668936729431
1700779840.1621597,19299,0.5057350993156433
1700779881.5227618,19399,0.5087436437606812
1700779922.8153188,19499,0.5075868964195251
1700779964.1848655,19599,0.5073897242546082
1700780005.350769,19699,0.5091992616653442
1700780046.979982,19799,0.5061087608337402
1700780088.2277129,19899,0.5064837336540222
1700780129.591463,19999,0.5071167945861816
