Wall time,Step,Value
1701752891.5103242,99,0.9803846478462219
1701752955.631526,199,0.8029382228851318
1701753019.824089,299,0.9678131937980652
1701753084.454435,399,0.8150997757911682
1701753149.0666986,499,0.8494183421134949
1701753213.6212888,599,0.7169946432113647
1701753278.2292774,699,0.7085255980491638
1701753343.261931,799,0.6926590800285339
1701753408.294841,899,0.8223684430122375
1701753473.20686,999,0.7014879584312439
1701753537.646816,1099,0.7585775256156921
1701753601.964882,1199,0.6743073463439941
1701753666.6552255,1299,0.7079718112945557
1701753731.2745283,1399,0.6733896136283875
1701753795.6772404,1499,0.663777768611908
1701753860.4854422,1599,0.7205975651741028
1701753924.8610265,1699,0.6363199949264526
1701753989.6142979,1799,0.6411966681480408
1701754054.061464,1899,0.6295356750488281
1701754118.7563717,1999,0.6647160053253174
1701754183.6228194,2099,0.6805835366249084
1701754248.3644845,2199,0.7325423359870911
1701754313.1093194,2299,0.6470270752906799
1701754377.9061115,2399,0.6814348697662354
1701754442.5932178,2499,0.6325954794883728
1701754509.3393404,2599,0.6547912359237671
1701754574.3029633,2699,0.6206694841384888
1701754639.1210272,2799,0.6175382733345032
1701754704.0006125,2899,0.6357234120368958
1701754769.1541972,2999,0.6420906186103821
1701754833.6857686,3099,0.663623034954071
1701754899.0658548,3199,0.6189677715301514
1701754964.2516654,3299,0.6155645847320557
1701755029.7334383,3399,0.6293007731437683
1701755095.2415006,3499,0.6632744073867798
1701755160.8621051,3599,0.6250682473182678
1701755226.2600558,3699,0.622411847114563
1701755290.703022,3799,0.6560012102127075
1701755355.7953565,3899,0.6060723066329956
1701755420.5950072,3999,0.6293972730636597
1701755485.7716033,4099,0.6155313849449158
1701755550.4786556,4199,0.6076138019561768
1701755615.3918436,4299,0.6421331763267517
1701755679.9331622,4399,0.5978980660438538
1701755744.7194066,4499,0.6127099394798279
1701755809.6939645,4599,0.6369035243988037
1701755875.2844038,4699,0.6011083722114563
1701755940.2722652,4799,0.6367985010147095
1701756005.252382,4899,0.6065487861633301
1701756070.5064096,4999,0.6228317022323608
1701756135.7540503,5099,0.6249231696128845
1701756200.751079,5199,0.6362267136573792
1701756265.6763391,5299,0.6196302175521851
1701756331.1085153,5399,0.5971803665161133
1701756396.0588312,5499,0.6382585167884827
1701756461.4189959,5599,0.6122218370437622
1701756526.980904,5699,0.6109965443611145
1701756591.8429418,5799,0.5917090773582458
1701756656.8384469,5899,0.5819318890571594
1701756722.089225,5999,0.6227689981460571
1701756787.7132502,6099,0.5943583846092224
1701756852.775456,6199,0.5920885801315308
1701756918.0343409,6299,0.5789144039154053
1701756982.8183434,6399,0.6090680360794067
1701757047.8132992,6499,0.5804665684700012
1701757112.6273596,6599,0.5834535956382751
1701757177.4548912,6699,0.6417716145515442
1701757242.1499467,6799,0.6615012288093567
1701757306.7976787,6899,0.6064054369926453
1701757371.6694524,6999,0.6057360172271729
1701757436.5078712,7099,0.6037303805351257
1701757501.1942775,7199,0.5788027048110962
1701757566.1054454,7299,0.5824407339096069
1701757631.6593719,7399,0.584636390209198
1701757696.6359565,7499,0.6580085754394531
1701757761.4961812,7599,0.5837749242782593
1701757826.6835847,7699,0.58758944272995
1701757892.2045636,7799,0.6065098643302917
1701757958.298253,7899,0.5870805382728577
1701758023.323554,7999,0.5995041131973267
1701758088.2941175,8099,0.5767820477485657
1701758153.2494602,8199,0.573335587978363
1701758218.172982,8299,0.5821020603179932
1701758283.2960923,8399,0.5769776105880737
1701758347.9363346,8499,0.6052002906799316
1701758413.0882328,8599,0.6231477856636047
1701758478.6566527,8699,0.6256402730941772
1701758543.5438943,8799,0.6326170563697815
1701758608.9715502,8899,0.6204143762588501
1701758676.7299807,8999,0.5716992020606995
1701758744.1716683,9099,0.6157751679420471
1701758811.22102,9199,0.6104137897491455
1701758878.0843027,9299,0.5764076113700867
1701758944.8345158,9399,0.5811108350753784
1701759011.2829726,9499,0.5717571377754211
1701759077.651959,9599,0.5663524270057678
1701759144.5604906,9699,0.587070643901825
1701759211.396694,9799,0.5960876941680908
1701759277.9945269,9899,0.5803608298301697
1701759344.6174123,9999,0.6108211278915405
1701759411.5138998,10099,0.5762572884559631
1701759478.5185542,10199,0.5810154676437378
1701759544.975385,10299,0.5715368390083313
1701759611.8487184,10399,0.5823045969009399
1701759678.661891,10499,0.5696439146995544
1701759745.5520082,10599,0.5934234857559204
1701759812.4766397,10699,0.6150169968605042
1701759879.2851024,10799,0.5720480680465698
1701759946.020963,10899,0.5621662139892578
1701760012.862402,10999,0.6003597378730774
1701760079.4939704,11099,0.6109822988510132
1701760146.1102052,11199,0.6435799598693848
1701760212.9558058,11299,0.5661491751670837
1701760279.5903134,11399,0.5991933345794678
1701760346.3268821,11499,0.5845136642456055
1701760412.8092618,11599,0.5887301564216614
1701760479.3165367,11699,0.5684515833854675
1701760546.1814742,11799,0.5707305669784546
1701760612.6854746,11899,0.5631710290908813
1701760679.2478547,11999,0.5691305994987488
1701760746.1324468,12099,0.564614474773407
1701760812.9749343,12199,0.5944903492927551
1701760879.7453008,12299,0.5756701827049255
1701760946.338141,12399,0.572232186794281
1701761012.9778686,12499,0.5735568404197693
1701761079.9759872,12599,0.5652847290039062
