Wall time,Step,Value
1701726814.0342202,99,0.9851267337799072
1701726878.056231,199,0.8289300203323364
1701726942.104701,299,0.8007177710533142
1701727006.9664648,399,0.7947648167610168
1701727071.3737144,499,0.8688579201698303
1701727135.7677934,599,0.7998862266540527
1701727200.1122856,699,0.7571578025817871
1701727264.6605754,799,0.7518749833106995
1701727329.250971,899,0.7359451055526733
1701727393.8384213,999,0.73749178647995
1701727458.245474,1099,0.748583197593689
1701727522.5530944,1199,0.7398585677146912
1701727587.2307377,1299,0.7102004289627075
1701727651.5025902,1399,0.7383492588996887
1701727715.855891,1499,0.7202053666114807
1701727780.3154097,1599,0.7189555764198303
1701727844.8926456,1699,0.7061173915863037
1701727909.6349866,1799,0.6990694403648376
1701727973.9433258,1899,0.6911672353744507
1701728038.4741418,1999,0.7078351974487305
1701728102.9782786,2099,0.7821847796440125
1701728167.657124,2199,0.7039007544517517
1701728232.8282962,2299,0.7178081274032593
1701728297.1315334,2399,0.6953872442245483
1701728361.8138034,2499,0.6997763514518738
1701728426.2692826,2599,0.682240903377533
1701728491.4225354,2699,0.6795552372932434
1701728557.356616,2799,0.7125045657157898
1701728621.95001,2899,0.7210286259651184
1701728686.5864644,2999,0.6835545301437378
1701728751.3615723,3099,0.6771700978279114
1701728816.42451,3199,0.6843965649604797
1701728881.5773914,3299,0.6705813407897949
1701728946.8305407,3399,0.6931071877479553
1701729011.7124038,3499,0.6833537220954895
1701729077.5054803,3599,0.6827073693275452
1701729143.9780974,3699,0.6764666438102722
1701729208.6490207,3799,0.6773800849914551
1701729273.1636455,3899,0.6745032668113708
1701729337.630945,3999,0.6650720834732056
1701729402.2967098,4099,0.6805837750434875
1701729468.1623058,4199,0.6685295701026917
1701729532.9876928,4299,0.661603569984436
1701729597.5926697,4399,0.6679883003234863
1701729662.1586158,4499,0.6672946810722351
1701729726.6293168,4599,0.6734142899513245
1701729791.4615495,4699,0.6534278988838196
1701729855.9698107,4799,0.6666273474693298
1701729920.6138253,4899,0.6673217415809631
1701729985.4127898,4999,0.648750364780426
1701730050.0400894,5099,0.6682488918304443
1701730114.6044185,5199,0.6626952886581421
1701730179.0549169,5299,0.6808504462242126
1701730243.8120792,5399,0.6602646708488464
1701730308.6857684,5499,0.6460272669792175
1701730373.6876185,5599,0.648103654384613
1701730438.667136,5699,0.6410799026489258
1701730503.161296,5799,0.676010012626648
1701730567.9985042,5899,0.6477431654930115
1701730632.624481,5999,0.6476761102676392
1701730697.4750483,6099,0.6435296535491943
1701730762.1843765,6199,0.6476991772651672
1701730826.9158552,6299,0.6388430595397949
1701730891.3740711,6399,0.644133448600769
1701730956.0027268,6499,0.6456977128982544
1701731020.6342707,6599,0.6582163572311401
1701731085.2955358,6699,0.6420650482177734
1701731150.0264044,6799,0.6423280239105225
1701731214.78452,6899,0.6308603286743164
1701731279.3439863,6999,0.6410757303237915
1701731344.1437516,7099,0.6526541113853455
1701731408.8448818,7199,0.6368330121040344
1701731473.55882,7299,0.6395084261894226
1701731538.083768,7399,0.6334587335586548
1701731602.7418268,7499,0.6385583877563477
1701731667.5799494,7599,0.6355028748512268
1701731732.355611,7699,0.6291143298149109
1701731798.7755158,7799,0.6611409783363342
1701731863.7443347,7899,0.6364073157310486
