Wall time,Step,Value
1700260817.6284106,99,0.5461021065711975
1700260869.8552625,199,0.5548481345176697
1700260921.8362892,299,0.6208814978599548
1700260974.023296,399,0.6224156022071838
1700261026.4581125,499,0.6710631251335144
1700261078.5973327,599,0.6683036684989929
1700261130.7044578,699,0.5759727358818054
1700261182.8666635,799,0.7004142999649048
1700261234.957393,899,0.7236526012420654
1700261287.3509853,999,0.686829149723053
1700261339.677441,1099,0.7140832543373108
1700261391.9523396,1199,0.7476890087127686
1700261444.3409202,1299,0.7561706304550171
1700261496.8677254,1399,0.7435381412506104
1700261549.0918767,1499,0.7552565932273865
1700261601.4168315,1599,0.7264329195022583
1700261653.057252,1699,0.7617446184158325
1700261705.0438995,1799,0.7564560770988464
1700261757.020101,1899,0.7198187708854675
1700261809.0912843,1999,0.7633358240127563
1700261861.3399398,2099,0.7794990539550781
1700261913.53774,2199,0.7585590481758118
1700261965.811733,2299,0.7658280730247498
1700262017.9364736,2399,0.6182587742805481
1700262070.1189651,2499,0.7613359093666077
1700262122.445567,2599,0.7690929174423218
1700262174.6600218,2699,0.7320436835289001
1700262226.9927423,2799,0.7733153104782104
1700262279.1984327,2899,0.7737612724304199
1700262331.5782218,2999,0.7706769704818726
1700262383.7898645,3099,0.7809203863143921
1700262436.0783708,3199,0.7660543322563171
1700262488.2693079,3299,0.7670801877975464
1700262540.3600903,3399,0.7893751263618469
1700262592.500032,3499,0.750324547290802
1700262644.7926886,3599,0.7791494727134705
1700262697.087985,3699,0.7657483220100403
1700262749.255059,3799,0.7797131538391113
1700262801.839869,3899,0.7866721749305725
1700262854.0615585,3999,0.7474392056465149
1700262906.0721304,4099,0.7503933906555176
1700262958.3672173,4199,0.783092200756073
1700263010.4429867,4299,0.7584306001663208
1700263062.8749044,4399,0.7768385410308838
1700263115.0111942,4499,0.7800927758216858
1700263167.198509,4599,0.7899454832077026
1700263219.310806,4699,0.7873662710189819
1700263271.5277503,4799,0.7780515551567078
1700263324.0304408,4899,0.7979215383529663
1700263376.257571,4999,0.7754701972007751
1700263428.6764622,5099,0.7763858437538147
1700263480.8791792,5199,0.793781578540802
1700263532.8425264,5299,0.786444902420044
1700263585.0918984,5399,0.7934327125549316
1700263637.4286456,5499,0.7769834995269775
1700263689.564821,5599,0.7502284646034241
1700263741.9406688,5699,0.7933263182640076
1700263793.8059208,5799,0.7878507375717163
1700263846.295517,5899,0.7890481948852539
1700263898.395324,5999,0.7947300672531128
1700263950.297506,6099,0.793914258480072
1700264002.4780493,6199,0.7831228971481323
1700264054.4560728,6299,0.7881869673728943
1700264106.821736,6399,0.7862290143966675
1700264159.0269413,6499,0.7806088924407959
1700264211.299833,6599,0.7255118489265442
1700264263.5399995,6699,0.7550500631332397
1700264316.3733227,6799,0.8026484251022339
1700264368.5581295,6899,0.8038219213485718
1700264420.837609,6999,0.8053432703018188
1700264472.7104063,7099,0.7839415073394775
1700264525.004569,7199,0.7905677556991577
1700264577.3063955,7299,0.7892115712165833
1700264629.569609,7399,0.8060949444770813
1700264681.9988966,7499,0.8030766844749451
1700264733.9684584,7599,0.8041952848434448
1700264786.1013567,7699,0.797134280204773
1700264838.699694,7799,0.8091908693313599
1700264891.086351,7899,0.7763106226921082
1700264942.9703434,7999,0.7992151975631714
1700264995.3602238,8099,0.7962263822555542
1700265047.3513885,8199,0.781059741973877
1700265099.5126462,8299,0.8070191144943237
1700265151.8109894,8399,0.7826019525527954
1700265203.7897532,8499,0.7992674112319946
1700265255.91322,8599,0.7908133268356323
1700265308.3228195,8699,0.7895899415016174
1700265360.2583778,8799,0.7943480610847473
1700265412.4292486,8899,0.8000777959823608
1700265464.609563,8999,0.8017682433128357
1700265516.8511226,9099,0.8116967082023621
1700265568.913256,9199,0.7927110195159912
1700265620.9707973,9299,0.8027543425559998
1700265673.1914668,9399,0.785887598991394
1700265725.535002,9499,0.8020451068878174
1700265777.5753796,9599,0.7969744801521301
1700265829.5197718,9699,0.7778546810150146
1700265881.8315072,9799,0.8096069097518921
1700265934.0065522,9899,0.8050699234008789
1700265986.2417562,9999,0.8090268969535828
1700266038.4776168,10099,0.8085976839065552
1700266090.9071355,10199,0.7993106842041016
1700266142.8307824,10299,0.8012422323226929
1700266195.0228949,10399,0.8050376772880554
1700266247.2065685,10499,0.8056829571723938
1700266299.336531,10599,0.7892577648162842
1700266351.7960637,10699,0.8042539358139038
1700266403.9614394,10799,0.8070777058601379
1700266456.0943053,10899,0.8106216788291931
1700266508.479446,10999,0.8102589249610901
1700266560.4627395,11099,0.8004850745201111
1700266612.316405,11199,0.80540931224823
1700266664.2868729,11299,0.7954963445663452
1700266716.8500197,11399,0.8127937912940979
1700266769.1337242,11499,0.8050915002822876
1700266821.1088414,11599,0.8050292134284973
1700266873.6600578,11699,0.8169015645980835
1700266925.4975793,11799,0.7987642884254456
1700266977.8268526,11899,0.8148423433303833
1700267030.237094,11999,0.8089512586593628
1700267082.5873785,12099,0.81222003698349
1700267134.8799949,12199,0.8111095428466797
1700267187.013349,12299,0.8123078942298889
1700267239.2656078,12399,0.7977015376091003
1700267291.5706048,12499,0.8097549676895142
1700267343.9194007,12599,0.808059573173523
1700267396.2686093,12699,0.8050171732902527
1700267448.5809512,12799,0.7929521203041077
1700267500.8239038,12899,0.8155062794685364
1700267552.8994515,12999,0.8110712766647339
1700267605.1828775,13099,0.8117727041244507
1700267657.648253,13199,0.7763128876686096
1700267709.6990774,13299,0.7987558245658875
1700267761.7706125,13399,0.811845600605011
1700267813.667191,13499,0.8108289837837219
1700267865.9322777,13599,0.8049852252006531
1700267918.2183824,13699,0.8111138343811035
1700267970.2426999,13799,0.807802677154541
1700268022.3251255,13899,0.792317807674408
1700268074.3406436,13999,0.8097264170646667
1700268126.5602753,14099,0.8037616014480591
1700268179.2381153,14199,0.8074002861976624
1700268231.4236073,14299,0.8082870244979858
1700268283.3682647,14399,0.8130789995193481
1700268335.2247546,14499,0.8133672475814819
1700268387.345212,14599,0.8024022579193115
1700268439.736252,14699,0.8053033947944641
1700268492.1535952,14799,0.8104205131530762
1700268544.3264003,14899,0.8077976107597351
1700268596.156692,14999,0.8026477098464966
1700268648.3543468,15099,0.8036075830459595
1700268700.2908127,15199,0.8130421042442322
1700268751.9365497,15299,0.8061479926109314
1700268803.8674514,15399,0.8149828910827637
1700268855.95403,15499,0.7960824966430664
1700268908.0746796,15599,0.806010365486145
1700268960.080629,15699,0.8048461079597473
1700269011.9405637,15799,0.8057019114494324
1700269063.903986,15899,0.8165217041969299
1700269115.9365315,15999,0.805526852607727
