Wall time,Step,Value
1701158291.505689,99,0.31621652841567993
1701158356.234498,199,0.3697173595428467
1701158421.2535872,299,0.39399996399879456
1701158486.0466256,399,0.4104660153388977
1701158551.201194,499,0.43040651082992554
1701158616.3732889,599,0.43815359473228455
1701158681.5896833,699,0.4358224868774414
1701158746.2909272,799,0.4549422860145569
1701158811.436614,899,0.4550103545188904
1701158876.3315527,999,0.46289676427841187
1701158941.0478587,1099,0.4703720510005951
1701159006.215835,1199,0.4678192734718323
1701159071.346375,1299,0.46642565727233887
1701159136.4419458,1399,0.47135651111602783
1701159201.756217,1499,0.46215373277664185
1701159266.7690406,1599,0.47699737548828125
1701159331.711786,1699,0.47378891706466675
1701159397.1124504,1799,0.46721065044403076
1701159462.3117125,1899,0.4882888197898865
1701159527.1359434,1999,0.4752660393714905
1701159592.1053762,2099,0.47636356949806213
1701159657.1511276,2199,0.46466249227523804
1701159722.213376,2299,0.4930528998374939
1701159787.758492,2399,0.4841255843639374
1701159853.6071153,2499,0.4929130971431732
1701159918.8352127,2599,0.49138444662094116
1701159985.9946399,2699,0.4801981747150421
1701160051.9471707,2799,0.48922985792160034
1701160117.3238595,2899,0.48516368865966797
1701160182.4137504,2999,0.4974241256713867
1701160247.3494575,3099,0.48568791151046753
1701160312.3055367,3199,0.4943588376045227
1701160377.6137831,3299,0.48517996072769165
1701160442.609429,3399,0.48198696970939636
1701160507.3591425,3499,0.47464609146118164
1701160572.3117352,3599,0.486269474029541
1701160637.4188082,3699,0.48816391825675964
1701160702.545294,3799,0.49062830209732056
1701160767.4307597,3899,0.4898146390914917
1701160832.344485,3999,0.48344552516937256
1701160897.0930512,4099,0.4981354773044586
1701160962.3551672,4199,0.5006512403488159
1701161027.249916,4299,0.49865588545799255
1701161091.9764125,4399,0.49847936630249023
1701161157.3527408,4499,0.5080358982086182
1701161222.1758235,4599,0.5009766817092896
1701161286.9310606,4699,0.5063085556030273
1701161351.8313267,4799,0.5047299861907959
1701161416.8071544,4899,0.5032719373703003
1701161481.4121354,4999,0.49222391843795776
1701161546.157168,5099,0.4954795241355896
1701161610.8219707,5199,0.4747384488582611
1701161675.8123891,5299,0.49282532930374146
1701161740.6795087,5399,0.4976898431777954
1701161805.3693259,5499,0.48106035590171814
1701161870.3056376,5599,0.5022084712982178
1701161934.912859,5699,0.503477931022644
1701161999.8135965,5799,0.4847046136856079
1701162064.7482166,5899,0.48811376094818115
1701162129.5326164,5999,0.5015441179275513
1701162194.6553867,6099,0.5034199357032776
1701162259.5976398,6199,0.499480664730072
1701162324.451967,6299,0.5020584464073181
1701162389.4260983,6399,0.5061521530151367
1701162454.4557805,6499,0.49941885471343994
1701162519.425306,6599,0.4971458613872528
1701162583.8246644,6699,0.4836127758026123
1701162648.3806174,6799,0.4959942400455475
1701162713.178833,6899,0.4868093729019165
1701162778.1637952,6999,0.49938666820526123
1701162842.9324563,7099,0.4997447729110718
1701162907.9208353,7199,0.5030066967010498
1701162972.810132,7299,0.4958264231681824
1701163037.691972,7399,0.5055832266807556
1701163102.7712224,7499,0.5067630410194397
1701163167.3559775,7599,0.5009113550186157
1701163231.9241283,7699,0.5025889277458191
1701163296.365056,7799,0.5055534243583679
1701163361.4345555,7899,0.4984798729419708
1701163426.3203404,7999,0.5007034540176392
1701163491.2445464,8099,0.5054473280906677
1701163556.176746,8199,0.5043920874595642
1701163621.2277865,8299,0.5038653612136841
1701163686.2278395,8399,0.5046239495277405
1701163750.7430851,8499,0.5069569945335388
1701163815.753587,8599,0.5027332901954651
1701163881.1801856,8699,0.5096499919891357
1701163945.8132248,8799,0.5141963958740234
1701164011.0423906,8899,0.5008459687232971
1701164075.7646387,8999,0.5049033761024475
1701164140.3824315,9099,0.4939593970775604
1701164205.379807,9199,0.5124359130859375
1701164270.356929,9299,0.5054464340209961
1701164335.229038,9399,0.4992605745792389
1701164400.1360068,9499,0.5052703619003296
1701164465.10114,9599,0.49061155319213867
1701164530.5087492,9699,0.49959373474121094
1701164596.9633546,9799,0.5129176378250122
1701164663.2881153,9899,0.505325436592102
1701164728.1202285,9999,0.5072916746139526
1701164793.596917,10099,0.48916882276535034
1701164858.5129058,10199,0.5042206048965454
1701164923.637007,10299,0.5070046186447144
1701164988.620784,10399,0.5099955797195435
1701165053.8512676,10499,0.5073105096817017
1701165119.0536869,10599,0.5084040760993958
1701165184.094092,10699,0.5099051594734192
1701165249.1652708,10799,0.5048621892929077
1701165314.3639371,10899,0.5119660496711731
1701165379.419683,10999,0.5107715725898743
